,Type,Year,Lat,Long
1325,Robbery,2017,42.3586202,-71.05752801
1326,Robbery,2017,42.34295139,-71.0831454
1327,Robbery,2017,42.33325862,-71.1074813
1328,Robbery,2017,42.31252546,-71.07389321
1330,Robbery,2017,42.35329808,-71.13504948
1331,Robbery,2017,42.35064439,-71.06811584
1332,Robbery,2017,42.287672,-71.093875
1333,Robbery,2017,42.3126054,-71.07624159
1334,Robbery,2017,42.28782963,-71.07119282
1335,Robbery,2017,42.36416781,-71.05407041
1336,Robbery,2017,42.31915303,-71.07775478
1337,Robbery,2017,42.30344073,-71.06674608
1338,Robbery,2017,42.31224327,-71.07549901
1339,Robbery,2017,42.25562152,-71.12557424
1340,Robbery,2017,42.34877575,-71.09606805
1341,Robbery,2017,42.3043395,-71.08477887
1342,Robbery,2017,42.32591192,-71.09494763
1343,Robbery,2017,42.348866,-71.08936284
1345,Robbery,2017,42.38070263,-71.03157225
1346,Robbery,2017,42.30824094,-71.08128527
1347,Robbery,2017,42.35232087,-71.05801215
1349,Robbery,2017,42.29919694,-71.06046974
1351,Robbery,2017,42.35207238,-71.05975342
1352,Robbery,2017,42.26894762,-71.09608344
1353,Robbery,2017,42.36416781,-71.05407041
1356,Robbery,2017,42.30569111,-71.06164783
1357,Robbery,2017,42.25621592,-71.12401947
1358,Robbery,2017,42.35650174,-71.0619996
1359,Robbery,2017,42.30406722,-71.06760042
1360,Robbery,2017,42.35106637,-71.06549569
1361,Robbery,2017,42.37507158,-71.06517497
1362,Robbery,2017,42.33543317,-71.05705378
1364,Robbery,2017,42.37479451,-71.06600871
1365,Robbery,2017,42.350546,-71.167663
1366,Robbery,2017,42.30673444,-71.07712722
1367,Robbery,2017,42.30406722,-71.06760042
1368,Robbery,2017,42.35602373,-71.06177615
1369,Robbery,2017,42.35135565,-71.11699981
1370,Robbery,2017,42.3575106,-71.12996479
1371,Robbery,2017,42.36971223,-71.03793387
1372,Robbery,2017,42.35428377,-71.06380404
1373,Robbery,2017,42.37515337,-71.06409893
1374,Robbery,2017,42.35441899,-71.15018788
1375,Robbery,2017,42.37167264,-71.06326413
1377,Robbery,2017,42.34840576,-71.08688339
1378,Robbery,2017,42.27130225,-71.07442362
1379,Robbery,2017,42.32004176,-71.06104118
1380,Robbery,2017,42.35349534,-71.06136198
1381,Robbery,2017,42.30340659,-71.05343921
1382,Robbery,2017,42.32926098,-71.07900139
1383,Robbery,2017,42.2965927,-71.07332173
1384,Robbery,2017,42.25208956,-71.12305271
1386,Robbery,2017,42.35892253,-71.05635419
1387,Robbery,2017,42.32026821,-71.08150494
1388,Robbery,2017,42.30155019,-71.06235124
1389,Robbery,2017,42.35266601,-71.12974348
1390,Robbery,2017,42.33346101,-71.07501828
1391,Robbery,2017,42.37824004,-71.0604344
1392,Robbery,2017,42.34449084,-71.0692566
1393,Robbery,2017,42.30878855,-71.09055618
1394,Robbery,2017,42.32974821,-71.08454012
1395,Robbery,2017,42.30511791,-71.08019088
1396,Homicide,2017,42.3139469,-71.07318374
1397,Robbery,2017,42.32238386,-71.07542314
1398,Robbery,2017,42.35046039,-71.15265804
1399,Robbery,2017,42.29057504,-71.07165726
1400,Robbery,2017,42.36943145,-71.03917179
1401,Robbery,2017,42.34341962,-71.083956
1402,Robbery,2017,42.31129587,-71.07728269
1403,Robbery,2017,42.34984183,-71.13678902
1405,Robbery,2017,42.32077172,-71.0612999
1406,Robbery,2017,42.31082341,-71.07267019
1407,Robbery,2017,42.35080941,-71.08143615
1408,Robbery,2017,42.37746305,-71.06697969
1409,Robbery,2017,42.29041538,-71.07269542
1410,Robbery,2017,42.32898193,-71.07956761
1411,Robbery,2017,42.27374058,-71.0757262
1412,Robbery,2017,42.33475847,-71.08903954
1413,Robbery,2017,42.34980175,-71.07840978
1414,Robbery,2017,42.32638832,-71.10181751
1416,Robbery,2017,42.31485546,-71.0992241
1417,Robbery,2017,42.3556541,-71.06143259
1419,Robbery,2017,42.30307413,-71.11081856
1420,Robbery,2017,42.38020764,-71.03493578
1421,Robbery,2017,42.28539022,-71.0845773
1422,Robbery,2017,42.28539022,-71.0845773
1423,Robbery,2017,42.34231311,-71.0869637
1424,Robbery,2017,42.3613248,-71.05243553
1425,Robbery,2017,42.31362799,-71.09560307
1426,Robbery,2017,42.32971183,-71.05268388
1427,Robbery,2017,42.29362898,-71.06209481
1428,Robbery,2017,42.28269946,-71.11886352
1429,Robbery,2017,42.31269402,-71.06842736
1430,Robbery,2017,42.33308097,-71.10165376
1431,Robbery,2017,42.34799065,-71.062573
1432,Robbery,2017,42.32809966,-71.06321676
1433,Robbery,2017,42.33311189,-71.0727637
1434,Robbery,2017,42.32550937,-71.10745512
1435,Robbery,2017,42.36489527,-71.06050249
1436,Robbery,2017,42.37490832,-71.06171012
1437,Robbery,2017,42.33698202,-71.08458699
1438,Robbery,2017,42.31659535,-71.10311898
1439,Robbery,2017,42.37081805,-71.03929078
1440,Robbery,2017,42.33330171,-71.08181675
1441,Robbery,2017,42.3317875,-71.1056269
1443,Robbery,2017,42.33753031,-71.07448985
1444,Robbery,2017,42.30673444,-71.07712722
1445,Robbery,2017,42.376086,-71.03248715
1447,Robbery,2017,42.32614559,-71.05349144
1448,Robbery,2017,42.31985444,-71.07972518
1450,Robbery,2017,42.32512278,-71.07198831
1452,Robbery,2017,42.32502384,-71.0592516
1453,Robbery,2017,42.31538436,-71.09870021
1454,Robbery,2017,42.32805817,-71.06956313
1455,Robbery,2017,42.35331987,-71.06102314
1456,Robbery,2017,42.30254239,-71.0595669
1457,Robbery,2017,42.36772441,-71.03706813
1458,Robbery,2017,42.30082268,-71.08589873
1459,Robbery,2017,42.31342215,-71.09348975
1460,Robbery,2017,42.30060543,-71.06126785
1462,Robbery,2017,42.33013124,-71.10138008
1463,Robbery,2017,42.33723127,-71.05539138
1464,Robbery,2017,42.34823537,-71.06288251
1465,Robbery,2017,42.26726416,-71.09461109
1466,Robbery,2017,42.3556541,-71.06143259
1468,Robbery,2017,42.29745339,-71.07253425
1469,Robbery,2017,42.30175049,-71.059734
1470,Robbery,2017,42.32902469,-71.08341505
1471,Robbery,2017,42.30876959,-71.07460717
1472,Robbery,2017,42.3468275,-71.14319087
1473,Robbery,2017,42.25845301,-71.14489226
1474,Robbery,2017,42.35637531,-71.06213513
1475,Robbery,2017,42.36303798,-71.05524751
1476,Robbery,2017,42.30710099,-71.07666013
1477,Robbery,2017,42.376086,-71.03248715
1478,Robbery,2017,42.37750247,-71.03916237
1479,Robbery,2017,42.31928523,-71.05027167
1480,Robbery,2017,42.31928523,-71.05027167
1481,Robbery,2017,42.34475099,-71.14600972
1482,Robbery,2017,42.33152757,-71.04901071
1483,Robbery,2017,42.35788876,-71.06010047
1484,Robbery,2017,42.28056608,-71.08801662
1485,Robbery,2017,42.3125963,-71.09287584
1487,Robbery,2017,42.36109742,-71.06206081
1488,Robbery,2016,42.35241815,-71.06525499
1489,Robbery,2017,42.334912,-71.088464
1490,Robbery,2017,42.31088117,-71.06245853
1493,Robbery,2017,42.2533034,-71.12971806
1494,Robbery,2017,42.36488052,-71.05549954
1495,Robbery,2017,42.34278722,-71.0738256
1496,Robbery,2017,42.34278722,-71.0738256
1497,Robbery,2017,42.31993295,-71.08157395
1498,Robbery,2017,42.31797163,-71.07234547
1499,Robbery,2017,42.33738014,-71.08388901
1500,Robbery,2017,42.33690201,-71.07871786
1501,Robbery,2017,42.28221565,-71.05811634
1502,Robbery,2017,42.2848254,-71.13851148
1504,Robbery,2017,42.33982506,-71.07215896
1505,Robbery,2017,42.35902548,-71.05567996
1506,Robbery,2017,42.36517725,-71.05311827
1507,Robbery,2017,42.35942556,-71.05288819
1508,Homicide,2017,42.30584423,-71.06261555
1509,Robbery,2017,42.36701238,-71.0354602
1511,Robbery,2017,42.33082219,-71.09680727
1512,Robbery,2017,42.3499624,-71.14762531
1513,Robbery,2017,42.34868258,-71.14038291
1514,Robbery,2017,42.35329808,-71.13504948
1515,Robbery,2017,42.35719632,-71.05635094
1516,Robbery,2017,42.34988575,-71.14522971
1517,Robbery,2017,42.30812619,-71.07692974
1518,Robbery,2017,42.3113948,-71.07384945
1519,Robbery,2017,42.30855033,-71.05874703
1520,Robbery,2017,42.28945401,-71.0728028
1521,Robbery,2017,42.29960791,-71.06094616
1522,Robbery,2017,42.33052492,-71.10306422
1523,Robbery,2017,42.25649605,-71.1205101
1524,Robbery,2017,42.28820003,-71.07694224
1525,Homicide,2017,42.29524857,-71.07108773
1526,Robbery,2017,42.34657497,-71.0743865
1527,Robbery,2017,42.34862382,-71.08277637
1528,Robbery,2017,42.35272948,-71.06256291
1529,Robbery,2017,42.34055884,-71.07022771
1530,Robbery,2017,42.35241815,-71.06525499
1531,Robbery,2017,42.32420322,-71.07279044
1532,Robbery,2017,42.32962107,-71.05763827
1533,Robbery,2017,42.24945105,-71.11862719
1534,Robbery,2017,42.31286014,-71.08215899
1535,Robbery,2017,42.30308131,-71.05945101
1536,Robbery,2017,42.33186291,-71.1123942
1537,Robbery,2017,42.32579168,-71.07460835
1538,Robbery,2017,42.32883627,-71.08459849
1540,Robbery,2017,42.35649296,-71.05259107
1541,Robbery,2017,42.29309427,-71.07498795
1542,Robbery,2017,42.29309427,-71.07498795
1543,Robbery,2017,42.37507158,-71.06517497
1544,Robbery,2017,42.28689263,-71.09047753
1546,Robbery,2017,42.3721588,-71.03852378
1547,Robbery,2017,42.34622511,-71.06611417
1548,Robbery,2017,42.31768581,-71.06656219
1549,Robbery,2017,42.35029374,-71.07744671
1551,Robbery,2017,42.26817397,-71.09387677
1552,Robbery,2017,42.32469443,-71.10087902
1553,Robbery,2017,42.35070525,-71.06185179
1554,Robbery,2017,42.31096953,-71.08461836
1555,Robbery,2017,42.28082671,-71.09754718
1556,Robbery,2017,42.31193403,-71.1142909
1557,Robbery,2017,42.34145645,-71.1045947
1558,Robbery,2017,42.31743922,-71.07547845
1559,Robbery,2017,42.3788754,-71.05846328
1560,Robbery,2017,42.33178053,-71.04941451
1561,Robbery,2017,42.32597067,-71.10134303
1562,Robbery,2017,42.35637531,-71.06213513
1563,Robbery,2017,42.32140611,-71.09596829
1564,Robbery,2017,42.32140611,-71.09596829
1565,Robbery,2017,42.3087031,-71.09062267
1567,Robbery,2017,42.27615691,-71.09550303
1568,Homicide,2017,42.29540175,-71.08237834
1569,Robbery,2017,42.35594239,-71.06258333
1570,Robbery,2017,42.28913782,-71.06675165
1571,Robbery,2017,42.31127465,-71.11448366
1572,Robbery,2017,42.35072817,-71.06147614
1574,Robbery,2017,42.36579076,-71.05116185
1575,Robbery,2017,42.34817525,-71.06249878
1576,Robbery,2017,42.26506439,-71.09926488
1578,Robbery,2017,42.32893451,-71.0791325
1579,Robbery,2017,42.31127726,-71.08909334
1580,Robbery,2017,42.29012204,-71.08964896
1581,Robbery,2017,42.31283412,-71.08974712
1582,Robbery,2017,42.33136931,-71.11185116
1583,Robbery,2017,42.35162789,-71.0686641
1584,Robbery,2017,42.29041538,-71.07269542
1585,Robbery,2017,42.29041538,-71.07269542
1586,Robbery,2017,42.28446743,-71.11183089
1587,Robbery,2017,42.328597,-71.08274741
1588,Robbery,2017,42.27968299,-71.09286048
1589,Robbery,2017,42.30636118,-71.06195361
1590,Robbery,2017,42.37736388,-71.05791376
1591,Robbery,2017,42.34460885,-71.08973287
1593,Robbery,2017,42.29648008,-71.08001594
1594,Robbery,2017,42.30082268,-71.08589873
1595,Robbery,2017,42.32284485,-71.10384777
1596,Robbery,2017,42.29244248,-71.06243605
1597,Robbery,2017,42.35768645,-71.06075134
1598,Robbery,2017,42.35160937,-71.05600201
1599,Robbery,2017,42.29025219,-71.06304942
1600,Robbery,2017,42.35774054,-71.05956789
1601,Robbery,2017,42.37536635,-71.03135264
1602,Robbery,2017,42.34044735,-71.08188142
1603,Robbery,2017,42.29212974,-71.07175746
1604,Robbery,2017,42.35146761,-71.06217219
1605,Robbery,2017,42.28873871,-71.07112627
1606,Robbery,2017,42.26817397,-71.09387677
1607,Robbery,2017,42.32140611,-71.09596829
1608,Robbery,2017,42.3569303,-71.06005008
1609,Robbery,2017,42.26594545,-71.10027955
1610,Robbery,2017,42.29817919,-71.08692159
1611,Robbery,2017,42.31521134,-71.08783592
1612,Robbery,2017,42.34186765,-71.07272215
1613,Robbery,2017,42.3304334,-71.10268549
1614,Robbery,2017,42.30055518,-71.11312439
1615,Robbery,2017,42.30931554,-71.06608501
1616,Robbery,2017,42.28082671,-71.09754718
1617,Robbery,2017,42.34997256,-71.06348817
1618,Robbery,2017,42.26194848,-71.10971613
1619,Robbery,2017,42.29947527,-71.0647833
1620,Robbery,2017,42.29947527,-71.0647833
1621,Robbery,2017,42.36184193,-71.06074078
1622,Robbery,2017,42.32155229,-71.10244044
1623,Robbery,2017,42.3043395,-71.08477887
1624,Robbery,2017,42.34302527,-71.06493967
1625,Robbery,2017,42.35942556,-71.05288819
1626,Robbery,2017,42.26909851,-71.09361458
1627,Robbery,2017,42.34762277,-71.07606735
1628,Robbery,2017,42.2944367,-71.05661774
1629,Robbery,2017,42.32643963,-71.07577308
1630,Robbery,2017,42.34442266,-71.09833083
1631,Robbery,2017,42.3363113,-71.08013104
1632,Robbery,2017,42.37576714,-71.03196202
1633,Robbery,2017,42.37900759,-71.02790689
1634,Robbery,2017,42.36109742,-71.06206081
1635,Robbery,2017,42.320681,-71.0426959
1636,Robbery,2017,42.35196813,-71.08200943
1637,Robbery,2017,42.28915799,-71.12522353
1638,Homicide,2017,42.32991249,-71.07875908
1639,Robbery,2017,42.29855898,-71.07307742
1640,Robbery,2017,42.38345198,-70.99785225
1641,Robbery,2017,42.31052866,-71.08671835
1642,Robbery,2017,42.28783644,-71.08101039
1643,Robbery,2017,42.3572734,-71.0611658
1644,Robbery,2017,42.34573301,-71.06485053
1645,Robbery,2017,42.33332581,-71.10232464
1646,Robbery,2017,42.34010961,-71.0788244
1647,Robbery,2017,42.37996489,-71.03923314
1648,Robbery,2017,42.29321264,-71.11755983
1649,Robbery,2017,42.32235115,-71.09784145
1650,Robbery,2017,42.29685211,-71.06702258
1651,Robbery,2016,42.33928728,-71.08032619
1652,Robbery,2017,42.30609356,-71.0671857
1654,Robbery,2017,42.27357721,-71.0677043
1655,Robbery,2017,42.356585,-71.06189505
1656,Robbery,2017,42.3368915,-71.077551
1657,Robbery,2017,42.34817525,-71.06249878
1658,Robbery,2017,42.34854636,-71.07416609
1659,Robbery,2017,42.35602373,-71.06177615
1660,Robbery,2017,42.35213476,-71.06266757
1661,Robbery,2017,42.32962107,-71.05763827
1662,Robbery,2017,42.29335822,-71.06529054
1663,Robbery,2017,42.30055518,-71.11312439
1664,Robbery,2017,42.27653731,-71.0933951
1665,Robbery,2017,42.28913782,-71.06675165
1666,Robbery,2017,42.29963709,-71.05851176
1667,Robbery,2017,42.37826778,-71.03601677
1668,Robbery,2017,42.28512354,-71.04405667
1669,Robbery,2017,42.3176879,-71.11292384
1670,Robbery,2017,42.37102581,-71.03746759
1671,Robbery,2017,42.3043395,-71.08477887
1673,Robbery,2017,42.29421629,-71.08884654
1675,Robbery,2017,42.30989454,-71.08231854
1676,Robbery,2017,42.328876,-71.085139
1677,Robbery,2017,42.33672434,-71.08122724
1678,Robbery,2017,42.38409811,-71.07398964
1679,Robbery,2017,42.25843909,-71.12348834
1680,Robbery,2016,42.33186291,-71.1123942
1681,Robbery,2016,42.29131613,-71.07170293
1682,Robbery,2016,42.3420185,-71.08566213
1683,Robbery,2016,42.30021684,-71.0809794
1684,Robbery,2016,42.28329074,-71.08916307
1685,Robbery,2016,42.30573977,-71.06762362
1686,Robbery,2016,42.34780605,-71.06264722
1687,Robbery,2016,42.34162576,-71.08643481
1689,Robbery,2016,42.30492795,-71.05979933
1690,Robbery,2016,42.30082268,-71.08589873
1691,Robbery,2016,42.32483301,-71.10164757
1692,Robbery,2016,42.35066174,-71.06602232
1693,Robbery,2016,42.30801734,-71.08870712
1694,Robbery,2016,42.2908347,-71.06288798
1695,Robbery,2016,42.315969,-71.066253
1696,Robbery,2016,42.35115526,-71.06130589
1697,Robbery,2016,42.29220019,-71.06503981
1698,Robbery,2016,42.30714853,-71.08234796
1699,Robbery,2016,42.32851131,-71.07962259
1700,Robbery,2016,42.30238881,-71.08539388
1701,Homicide,2016,-1.0,-1.0
1702,Robbery,2016,42.31286677,-71.07841587
1703,Robbery,2016,42.29356132,-71.08129517
1704,Robbery,2016,42.27282972,-71.09560402
1705,Robbery,2016,42.36416781,-71.05407041
1706,Robbery,2016,42.33581733,-71.07404383
1708,Robbery,2016,42.35370585,-71.05898587
1709,Robbery,2016,42.34175462,-71.0685477
1710,Robbery,2016,42.35103105,-71.06373331
1711,Robbery,2016,42.37546983,-71.03730221
1712,Robbery,2016,42.32980081,-71.06939695
1713,Robbery,2016,42.32077172,-71.0612999
1714,Robbery,2016,42.35241815,-71.06525499
1715,Robbery,2016,42.35241815,-71.06525499
1716,Robbery,2016,42.28624029,-71.06416775
1717,Robbery,2016,42.31335397,-71.07961067
1718,Robbery,2016,42.33499037,-71.04854467
1719,Robbery,2016,42.30984689,-71.0756633
1720,Robbery,2016,42.35673302,-71.05755938
1721,Robbery,2016,42.34682759,-71.07088281
1722,Robbery,2016,42.35239667,-71.05665492
1723,Robbery,2016,42.28783269,-71.09016904
1724,Robbery,2016,42.32004542,-71.08408182
1726,Robbery,2016,42.330729,-71.063163
1727,Robbery,2016,42.31283412,-71.08974712
1728,Robbery,2016,42.35923021,-71.0544659
1729,Robbery,2016,42.29089749,-71.06156671
1730,Robbery,2016,42.31521134,-71.08783592
1731,Robbery,2016,42.2831323,-71.0872187
1732,Homicide,2016,42.31341383,-71.07789593
1733,Robbery,2016,42.359254,-71.059477
1734,Robbery,2016,42.35637531,-71.06213513
1735,Robbery,2016,42.32474095,-71.1049185
1736,Robbery,2016,42.32962107,-71.05763827
1737,Robbery,2016,42.35673302,-71.05755938
1738,Robbery,2016,42.33723047,-71.08414231
1739,Robbery,2016,42.37037238,-71.03144802
1740,Robbery,2016,42.31089986,-71.08007661
1741,Robbery,2016,42.33581733,-71.07404383
1742,Robbery,2016,42.34376458,-71.08866865
1743,Robbery,2016,42.30273607,-71.08248544
1744,Robbery,2016,42.27968299,-71.09286048
1745,Robbery,2016,42.336112,-71.04665434
1746,Robbery,2016,42.33182961,-71.07347274
1747,Robbery,2016,42.30258109,-71.08476629
1748,Robbery,2016,42.28873871,-71.07112627
1749,Robbery,2016,42.30273607,-71.08248544
1750,Robbery,2016,42.34980175,-71.07840978
1751,Robbery,2016,42.2554684,-71.12637741
1752,Robbery,2016,42.35049805,-71.08259383
1753,Robbery,2016,42.30945933,-71.06514623
1754,Robbery,2016,42.33280882,-71.06729226
1755,Robbery,2016,42.35932308,-71.05356026
1756,Robbery,2016,42.29017432,-71.08808525
1757,Robbery,2016,42.37505251,-71.03883891
1758,Robbery,2016,42.34610424,-71.14626953
1759,Robbery,2016,42.34453911,-71.0735877
1760,Robbery,2016,42.35672129,-71.06022279
1761,Robbery,2016,42.31362006,-71.06994523
1762,Robbery,2016,42.30995208,-71.05788994
1763,Robbery,2016,42.28164735,-71.07111848
1764,Robbery,2016,42.310714,-71.062444
1765,Robbery,2016,42.30348022,-71.05842644
1766,Robbery,2016,42.34268073,-71.09937714
1767,Robbery,2016,42.31130246,-71.07824138
1768,Robbery,2016,42.3401584,-71.09544655
1769,Robbery,2016,42.31819906,-71.10008709
1770,Homicide,2016,42.30175853,-71.0746298
1771,Robbery,2016,42.32629939,-71.09139284
1772,Robbery,2016,42.32104169,-71.07215291
1773,Robbery,2016,42.28888192,-71.06769355
1774,Robbery,2016,42.28712049,-71.08421139
1775,Robbery,2016,42.3092779,-71.07868791
1776,Robbery,2016,42.31195475,-71.07871912
1777,Robbery,2016,42.26496475,-71.12123167
1778,Robbery,2016,42.26496475,-71.12123167
1779,Robbery,2016,42.28339069,-71.07388628
1780,Robbery,2016,42.28826211,-71.08140835
1781,Robbery,2015,42.30044505,-71.06958552
1782,Robbery,2016,42.36067984,-71.05482325
1784,Robbery,2016,42.35207238,-71.05975342
1785,Robbery,2016,42.34835708,-71.13645291
1786,Robbery,2016,42.31917223,-71.07026435
1787,Robbery,2016,42.29593105,-71.05449339
1788,Robbery,2016,42.27683754,-71.0952644
1789,Robbery,2016,42.3276156,-71.07285692
1790,Robbery,2016,42.34439568,-71.08632016
1791,Robbery,2016,42.2518944,-71.1253531
1792,Robbery,2016,42.359287,-71.05379102
1793,Robbery,2016,42.34578542,-71.08229419
1794,Robbery,2016,42.36156104,-71.05758234
1795,Robbery,2016,42.34241899,-71.09678306
1796,Robbery,2016,42.29798785,-71.06506647
1797,Robbery,2016,42.24525124,-71.13465321
1798,Robbery,2016,42.28965221,-71.06321734
1799,Robbery,2016,42.32955354,-71.09357444
1800,Robbery,2016,42.31996758,-71.08715022
1801,Robbery,2016,42.33898333,-71.07748706
1802,Robbery,2016,42.35540738,-71.06312433
1803,Robbery,2016,42.34891347,-71.06221241
1804,Robbery,2016,42.35167898,-71.06472472
1805,Robbery,2016,42.35698857,-71.06084937
1806,Robbery,2016,42.33686384,-71.05581792
1807,Robbery,2016,42.32324394,-71.07642483
1808,Robbery,2016,42.28513497,-71.06673474
1809,Robbery,2016,42.30028028,-71.06015261
1811,Robbery,2016,42.36113581,-71.06696929
1812,Robbery,2016,42.36090211,-71.05565561
1813,Robbery,2016,42.33153805,-71.08015661
1814,Robbery,2016,42.37160002,-71.02823352
1815,Robbery,2016,42.35768645,-71.06075134
1816,Robbery,2016,42.37702319,-71.0322473
1817,Robbery,2016,42.2871482,-71.06493039
1818,Robbery,2016,42.37546983,-71.03730221
1819,Robbery,2016,42.33183055,-71.09746037
1820,Robbery,2016,42.32925905,-71.08482402
1821,Robbery,2016,42.34355221,-71.15340623
1822,Robbery,2016,42.34355221,-71.15340623
1823,Robbery,2016,42.29984466,-71.11960943
1824,Robbery,2016,42.31591905,-71.09691295
1825,Robbery,2016,42.3323905,-71.09968329
1826,Robbery,2016,42.32257063,-71.07688775
1827,Robbery,2016,42.31634823,-71.05334931
1828,Robbery,2016,42.36376501,-71.06710477
1829,Robbery,2016,42.35174282,-71.0627594
1830,Robbery,2016,42.32458598,-71.08214495
1831,Robbery,2016,42.35205262,-71.0734441
1832,Homicide,2016,42.26414947,-71.10088891
1833,Robbery,2016,42.31929343,-71.11178236
1834,Robbery,2016,42.31161123,-71.076256
1835,Robbery,2016,42.30244791,-71.06878
1836,Robbery,2018,42.31236627,-71.0993374
1837,Robbery,2018,42.31236627,-71.0993374
1838,Robbery,2016,42.28082671,-71.09754718
1839,Robbery,2016,42.31705299,-71.06521384
1840,Robbery,2016,42.35007201,-71.13202926
1841,Robbery,2016,42.315969,-71.066253
1842,Robbery,2016,42.31974094,-71.10840592
1843,Robbery,2016,42.32583998,-71.05463516
1844,Robbery,2016,42.30703587,-71.08410227
1845,Robbery,2016,42.28531158,-71.07060801
1846,Robbery,2016,42.2884578,-71.07590447
1847,Robbery,2016,42.28943324,-71.0605219
1848,Robbery,2016,42.36481844,-71.03039653
1849,Robbery,2016,42.32104169,-71.07215291
1850,Robbery,2016,42.2973366,-71.08729604
1851,Robbery,2016,42.3509006,-71.0606869
1852,Robbery,2016,42.35540738,-71.06312433
1853,Robbery,2016,42.34977988,-71.13423049
1854,Robbery,2016,42.31895094,-71.06969362
1855,Robbery,2016,42.30238064,-71.0871183
1856,Robbery,2016,42.29861807,-71.06064186
1857,Robbery,2016,42.33355871,-71.10299967
1858,Robbery,2016,42.2938387,-71.06202501
1859,Robbery,2016,42.32104169,-71.07215291
1860,Robbery,2016,42.32902926,-71.08000275
1861,Robbery,2016,42.34157734,-71.05300446
1862,Robbery,2016,42.24159827,-71.1252447
1863,Robbery,2016,42.33671951,-71.07899439
1864,Robbery,2016,42.35375411,-71.13225621
1865,Robbery,2016,42.35540738,-71.06312433
1866,Robbery,2016,42.30878855,-71.09055618
1867,Robbery,2016,42.37702319,-71.0322473
1868,Robbery,2016,42.33632386,-71.07956047
1869,Robbery,2016,42.30562692,-71.11470126
1870,Robbery,2016,42.31295163,-71.07989658
1871,Robbery,2016,42.33597508,-71.07384928
1872,Robbery,2016,42.31059167,-71.07448205
1873,Robbery,2016,42.28515859,-71.09299006
1874,Robbery,2016,42.30878855,-71.09055618
1875,Robbery,2016,42.34149581,-71.07624518
1876,Robbery,2016,42.36943145,-71.03917179
1877,Robbery,2016,42.3519478,-71.13410791
1878,Robbery,2016,42.36995418,-71.03900989
1879,Robbery,2016,42.32291406,-71.10328402
1880,Robbery,2016,42.31940816,-71.08140505
1881,Robbery,2016,42.28331676,-71.08906431
1882,Robbery,2016,42.32872589,-71.08382217
1883,Robbery,2016,42.3211829,-71.1068278
1884,Robbery,2016,42.3160569,-71.07820017
1885,Robbery,2016,42.34999733,-71.0810344
1886,Robbery,2016,42.32326641,-71.09841607
1887,Robbery,2016,42.3649755,-71.062044
1888,Robbery,2016,42.30758168,-71.05883879
1889,Robbery,2016,42.29335065,-71.061382
1890,Robbery,2016,42.33802658,-71.05492863
1891,Robbery,2016,42.3642384,-71.06165515
1892,Robbery,2016,42.28873871,-71.07112627
1893,Robbery,2016,42.3437662,-71.07250278
1894,Robbery,2016,42.27095802,-71.0935518
1895,Robbery,2016,42.32016095,-71.0777729
1896,Robbery,2016,42.28659867,-71.07325436
1897,Robbery,2016,42.36183857,-71.05976489
1898,Robbery,2016,42.30758298,-71.07607488
1899,Robbery,2016,42.31267329,-71.07003958
1900,Robbery,2016,42.30262129,-71.07918399
1901,Robbery,2016,42.30262129,-71.07918399
1902,Robbery,2016,42.35892253,-71.05635419
1903,Robbery,2016,42.3160569,-71.07820017
1904,Homicide,2016,42.32105956,-71.07313291
1905,Robbery,2016,42.3036967,-71.07104897
1906,Robbery,2016,42.32221645,-71.08206723
1907,Robbery,2016,42.28259826,-71.05956191
1908,Robbery,2016,42.28746925,-71.07121584
1909,Robbery,2016,42.33880788,-71.05083406
1911,Robbery,2016,42.2825682,-71.05636435
1912,Robbery,2016,42.37805904,-71.03452735
1913,Robbery,2016,42.35483584,-71.06267377
1914,Robbery,2016,42.32633527,-71.06648796
1915,Robbery,2016,42.30136116,-71.08290897
1916,Robbery,2016,42.30136116,-71.08290897
1917,Robbery,2016,42.2938387,-71.06202501
1918,Robbery,2016,42.32757423,-71.10738823
1919,Robbery,2016,42.36434304,-71.05987586
1920,Robbery,2016,42.35540738,-71.06312433
1921,Homicide,2016,42.28956988,-71.08510501
1923,Robbery,2016,42.32962107,-71.05763827
1924,Robbery,2016,42.35216435,-71.12378708
1925,Robbery,2016,42.32824866,-71.09087012
1928,Robbery,2016,42.28960433,-71.06833775
1929,Robbery,2016,42.29710452,-71.08807731
1930,Robbery,2016,42.31236298,-71.06890381
1931,Robbery,2016,42.28378485,-71.06720626
1932,Robbery,2016,42.32135079,-71.06853593
1933,Robbery,2016,42.3523119,-71.0637051
1934,Robbery,2016,42.37916578,-71.03258617
1935,Robbery,2016,42.37507158,-71.06517497
1936,Robbery,2016,42.35325264,-71.06253118
1937,Robbery,2016,42.3160569,-71.07820017
1938,Robbery,2016,42.32898193,-71.07956761
1939,Homicide,2016,42.27373936,-71.10108024
1940,Robbery,2016,42.31615184,-71.09795135
1941,Robbery,2016,42.35202343,-71.06463445
1942,Robbery,2016,42.28282878,-71.0918249
1943,Robbery,2016,42.34186952,-71.0837219
1944,Robbery,2016,42.34997256,-71.06348817
1945,Robbery,2016,42.31096953,-71.08461836
1946,Robbery,2018,42.34800978,-71.0766976
1947,Robbery,2016,42.27282972,-71.09560402
1948,Robbery,2016,42.34610424,-71.14626953
1949,Robbery,2016,42.32476494,-71.05340359
1951,Robbery,2016,42.3338921,-71.03813605
